time,Time,Humudity,Temp
19:15.5,14:19:16,47,25
19:26.1,14:19:26,47,25
19:36.6,14:19:37,47,25
19:47.2,14:19:47,47,25
19:57.7,14:19:58,47,25
20:08.2,14:20:08,47,25
20:18.8,14:20:19,47,25
20:29.3,14:20:29,46,25
20:39.9,14:20:40,46,25
20:50.4,14:20:50,46,25
21:00.9,14:21:01,46,25
21:11.5,14:21:11,46,25
21:22.0,14:21:22,46,25
21:32.6,14:21:33,47,25
21:43.1,14:21:43,46,25
21:53.6,14:21:54,47,25
22:04.2,14:22:04,46,25
22:14.7,14:22:15,46,25
22:25.2,14:22:25,47,25
22:35.8,14:22:36,47,25
22:46.3,14:22:46,47,25
22:56.9,14:22:57,47,25
23:17.9,14:23:18,47,25
23:28.5,14:23:28,47,25
23:39.0,14:23:39,47,25
23:49.6,14:23:50,47,25
24:10.6,14:24:11,47,25
24:21.2,14:24:21,47,25
24:31.7,14:24:32,47,25
24:42.2,14:24:42,47,25
25:03.3,14:25:03,47,25
25:13.9,14:25:14,47,25
25:24.4,14:25:24,47,25
25:34.9,14:25:35,47,25
25:45.5,14:25:45,47,25
25:56.0,14:25:56,47,25
26:06.5,14:26:07,47,25
26:17.1,14:26:17,47,25
26:27.6,14:26:28,47,25
26:38.2,14:26:38,47,25
26:48.7,14:26:49,47,25
26:59.2,14:26:59,47,25
27:09.8,14:27:10,47,25
27:20.3,14:27:20,47,25
27:30.8,14:27:31,47,25
27:41.4,14:27:41,47,25
27:51.9,14:27:52,47,25
28:02.5,14:28:02,47,25
28:13.0,14:28:13,47,25
28:23.5,14:28:24,47,25
28:34.1,14:28:34,47,25
28:44.6,14:28:45,47,25
29:05.7,14:29:06,47,25
29:16.2,14:29:16,47,25
29:26.8,14:29:27,47,25
29:37.3,14:29:37,47,25
29:47.9,14:29:48,47,25
30:08.9,14:30:09,47,25
30:30.0,14:30:30,47,26
30:40.5,14:30:41,47,25
30:51.1,14:30:51,47,26
31:01.6,14:31:02,47,26
31:12.2,14:31:12,47,26
31:22.7,14:31:23,47,26
31:33.2,14:31:33,47,26
31:43.8,14:31:44,47,26
31:54.3,14:31:54,47,26
32:15.4,14:32:15,48,26
32:25.9,14:32:26,48,25
32:36.5,14:32:36,48,26
32:47.0,14:32:47,48,25
33:08.1,14:33:08,48,26
33:18.6,14:33:19,48,26
33:29.2,14:33:29,48,25
33:39.7,14:33:40,48,26
34:00.8,14:34:01,48,25
34:11.3,14:34:11,48,26
34:21.8,14:34:22,48,26
34:32.4,14:34:32,48,26
34:42.9,14:34:43,48,26
34:53.5,14:34:53,48,26
35:14.5,14:35:15,49,26
35:25.1,14:35:25,48,26
35:35.6,14:35:36,48,25
35:46.2,14:35:46,49,26
35:56.7,14:35:57,49,26
36:07.2,14:36:07,49,26
36:17.8,14:36:18,49,26
36:28.3,14:36:28,49,26
36:38.9,14:36:39,49,26
36:49.4,14:36:49,49,26
36:59.9,14:37:00,49,26
37:10.5,14:37:10,49,26
37:21.0,14:37:21,49,26
37:31.6,14:37:32,49,26
37:42.1,14:37:42,48,26
37:52.6,14:37:53,48,26
38:03.2,14:38:03,48,26
38:13.7,14:38:14,48,26
38:24.2,14:38:24,48,26
38:34.8,14:38:35,48,26
38:45.3,14:38:45,48,26
38:55.9,14:38:56,48,26
39:06.4,14:39:06,48,26
39:16.9,14:39:17,48,26
39:27.5,14:39:27,48,26
39:48.5,14:39:49,48,26
40:09.6,14:40:10,48,26
40:20.1,14:40:20,48,26
40:41.2,14:40:41,48,26
40:51.8,14:40:52,48,26
41:02.3,14:41:02,48,26
41:12.8,14:41:13,48,26
41:33.9,14:41:34,47,26
41:55.0,14:41:55,47,26
42:05.5,14:42:06,47,26
42:16.0,14:42:16,47,26
42:26.6,14:42:27,47,26
42:37.1,14:42:37,47,26
42:47.7,14:42:48,47,26
42:58.2,14:42:58,47,26
43:08.7,14:43:09,46,26
43:19.3,14:43:19,46,26
43:40.4,14:43:40,47,26
43:50.9,14:43:51,47,26
44:01.4,14:44:01,47,26
44:12.0,14:44:12,47,26
44:22.5,14:44:23,47,26
44:43.6,14:44:44,47,26
44:54.1,14:44:54,47,26
45:04.7,14:45:05,47,26
45:15.2,14:45:15,47,26
45:25.7,14:45:26,47,26
45:36.3,14:45:36,47,26
45:46.8,14:45:47,47,26
45:57.3,14:45:57,47,26
46:07.9,14:46:08,47,26
46:18.4,14:46:18,47,26
46:28.9,14:46:29,47,26
46:39.5,14:46:39,47,26
46:50.0,14:46:50,47,26
47:00.6,14:47:01,47,26
47:11.1,14:47:11,47,26
47:21.6,14:47:22,47,26
47:32.2,14:47:32,47,26
47:42.7,14:47:43,47,26
47:53.2,14:47:53,47,26
48:03.8,14:48:04,47,26
48:14.3,14:48:14,47,26
48:24.9,14:48:25,47,26
48:35.4,14:48:35,47,26
48:46.0,14:48:46,47,26
48:56.5,14:48:56,47,26
49:07.0,14:49:07,47,26
49:17.6,14:49:18,47,26
49:28.1,14:49:28,47,26
49:38.6,14:49:39,47,26
49:49.2,14:49:49,47,26
49:59.7,14:50:00,47,26
50:10.3,14:50:10,47,26
50:20.8,14:50:21,47,26
50:41.8,14:50:42,47,26
50:52.4,14:50:52,47,26
51:02.9,14:51:03,47,26
51:13.5,14:51:13,47,26
51:34.5,14:51:35,47,26
51:45.1,14:51:45,47,26
51:55.6,14:51:56,47,26
52:06.2,14:52:06,46,26
52:16.7,14:52:17,46,26
52:27.2,14:52:27,46,26
52:37.8,14:52:38,46,26
52:48.3,14:52:48,46,26
52:58.9,14:52:59,46,26
53:09.4,14:53:09,46,26
53:30.5,14:53:30,46,26
53:41.0,14:53:41,46,26
53:51.6,14:53:52,46,26
54:12.6,14:54:13,46,26
54:23.2,14:54:23,46,26
54:33.7,14:54:34,46,26
54:44.3,14:54:44,46,26
54:54.8,14:54:55,46,26
55:05.3,14:55:05,46,26
55:26.4,14:55:26,46,26
55:36.9,14:55:37,46,26
55:47.5,14:55:47,46,26
55:58.0,14:55:58,46,26
56:08.6,14:56:09,46,26
56:19.1,14:56:19,46,26
56:29.6,14:56:30,46,26
56:40.2,14:56:40,46,26
56:50.7,14:56:51,46,26
57:11.8,14:57:12,46,26
57:22.3,14:57:22,46,26
57:32.9,14:57:33,46,26
57:43.4,14:57:43,46,26
57:54.0,14:57:54,46,26
58:04.5,14:58:05,46,26
58:15.0,14:58:15,46,26
58:25.6,14:58:26,46,26
58:46.7,14:58:47,46,26
58:57.2,14:58:57,46,26
59:07.7,14:59:08,46,26
59:18.3,14:59:18,46,26
59:28.8,14:59:29,46,26
59:39.3,14:59:39,46,26
59:49.9,14:59:50,46,26
00:00.4,15:00:00,46,26
00:11.0,15:00:11,46,26
00:21.5,15:00:22,46,26
00:32.0,15:00:32,46,26
00:42.6,15:00:43,46,26
00:53.1,15:00:53,46,26
01:14.2,15:01:14,46,26
01:24.7,15:01:25,46,26
01:35.3,15:01:35,47,26
01:45.8,15:01:46,47,26
01:56.3,15:01:56,47,26
02:06.9,15:02:07,47,26
02:17.4,15:02:17,47,26
02:28.0,15:02:28,47,26
02:38.5,15:02:38,47,26
02:49.0,15:02:49,47,26
02:59.6,15:03:00,47,26
03:10.1,15:03:10,47,26
03:20.6,15:03:21,47,26
03:31.2,15:03:31,47,26
03:41.7,15:03:42,47,26
03:52.3,15:03:52,47,26
04:02.8,15:04:03,47,26
04:13.3,15:04:13,47,26
04:23.9,15:04:24,47,26
04:34.4,15:04:34,47,26
04:45.0,15:04:45,47,26
04:55.5,15:04:56,47,26
05:06.0,15:05:06,47,26
05:16.6,15:05:17,47,26
05:27.1,15:05:27,47,26
05:37.7,15:05:38,47,26
05:48.2,15:05:48,47,26
06:09.3,15:06:09,47,26
06:19.8,15:06:20,47,26
06:30.3,15:06:30,47,26
06:40.9,15:06:41,47,26
06:51.4,15:06:51,47,26
07:01.9,15:07:02,47,26
07:12.5,15:07:12,47,26
07:23.0,15:07:23,47,26
07:33.5,15:07:34,47,26
07:44.1,15:07:44,47,26
08:05.2,15:08:05,47,26
08:15.7,15:08:16,47,26
08:26.2,15:08:26,47,26
08:36.8,15:08:37,47,26
08:47.3,15:08:47,47,26
08:57.8,15:08:58,47,26
09:18.9,15:09:19,47,26
09:29.5,15:09:29,47,26
09:40.0,15:09:40,47,26
09:50.5,15:09:51,47,26
10:11.6,15:10:12,48,26
10:22.2,15:10:22,48,26
10:32.7,15:10:33,48,26
10:53.8,15:10:54,48,26
11:04.3,15:11:04,48,26
11:14.8,15:11:15,48,26
11:25.4,15:11:25,48,26
11:35.9,15:11:36,48,26
11:57.0,15:11:57,48,26
12:07.5,15:12:08,48,26
12:18.1,15:12:18,48,26
12:28.6,15:12:29,47,26
12:39.2,15:12:39,47,26
12:49.7,15:12:50,47,26
13:00.2,15:13:00,46,26
13:10.8,15:13:11,46,26
13:21.3,15:13:21,46,26
13:31.9,15:13:32,46,26
13:42.4,15:13:42,46,26
13:52.9,15:13:53,46,26
14:03.5,15:14:03,47,26
14:14.0,15:14:14,47,26
14:24.6,15:14:25,47,26
14:35.1,15:14:35,47,26
14:45.6,15:14:46,47,26
15:06.7,15:15:07,47,26
15:17.3,15:15:17,47,26
15:27.8,15:15:28,47,26
15:38.3,15:15:38,47,26
15:48.9,15:15:49,47,26
15:59.4,15:15:59,47,26
16:09.9,15:16:10,47,26
16:20.5,15:16:20,47,26
16:31.0,15:16:31,47,26
16:41.6,15:16:42,47,26
16:52.1,15:16:52,47,26
17:02.6,15:17:03,47,26
17:13.2,15:17:13,47,26
17:23.7,15:17:24,47,26
17:34.3,15:17:34,47,26
17:44.8,15:17:45,47,26
17:55.3,15:17:55,47,26
18:05.9,15:18:06,47,26
18:16.4,15:18:16,47,26
18:26.9,15:18:27,47,26
18:48.0,15:18:48,47,26
18:58.6,15:18:59,47,26
19:09.1,15:19:09,47,26
19:19.6,15:19:20,47,26
19:30.2,15:19:30,47,26
19:40.7,15:19:41,47,26
19:51.3,15:19:51,47,26
20:01.8,15:20:02,47,26
20:12.3,15:20:12,47,26
20:33.4,15:20:33,47,26
20:43.9,15:20:44,47,26
20:54.5,15:20:54,47,26
21:05.0,15:21:05,47,26
21:15.6,15:21:16,47,26
21:26.1,15:21:26,47,26
21:36.6,15:21:37,47,26
21:47.2,15:21:47,47,26
21:57.7,15:21:58,47,26
22:08.2,15:22:08,47,26
22:29.3,15:22:29,47,26
22:39.8,15:22:40,47,26
22:50.4,15:22:50,47,26
23:00.9,15:23:01,47,26
23:11.4,15:23:11,47,26
23:22.0,15:23:22,47,26
23:32.5,15:23:33,47,26
23:43.1,15:23:43,47,26
23:53.6,15:23:54,47,26
24:04.2,15:24:04,47,26
24:14.7,15:24:15,47,26
24:25.2,15:24:25,47,26
24:35.8,15:24:36,47,26
24:46.3,15:24:46,47,26
24:56.9,15:24:57,47,26
25:07.4,15:25:07,47,26
25:17.9,15:25:18,47,26
25:28.5,15:25:28,47,26
25:39.0,15:25:39,47,26
25:49.5,15:25:50,47,26
26:21.1,15:26:21,47,26
26:31.7,15:26:32,47,26
26:52.8,15:26:53,47,26
27:03.3,15:27:03,47,26
27:13.8,15:27:14,47,26
27:24.4,15:27:24,47,26
27:34.9,15:27:35,47,26
27:45.4,15:27:45,47,26
27:56.0,15:27:56,47,26
28:17.0,15:28:17,47,26
28:27.6,15:28:28,47,26
28:38.1,15:28:38,47,26
28:48.7,15:28:49,47,26
28:59.2,15:28:59,47,26
29:09.7,15:29:10,47,26
29:20.3,15:29:20,47,26
29:30.8,15:29:31,46,26
29:41.3,15:29:41,46,26
29:51.9,15:29:52,46,26
30:02.4,15:30:02,46,26
30:23.5,15:30:23,46,26
30:34.0,15:30:34,46,26
30:44.6,15:30:45,46,26
30:55.1,15:30:55,46,26
31:05.6,15:31:06,46,26
31:26.7,15:31:27,46,26
31:37.3,15:31:37,46,26
31:47.8,15:31:48,45,26
31:58.3,15:31:58,45,26
32:08.9,15:32:09,45,26
32:19.4,15:32:19,45,26
32:29.9,15:32:30,44,26
32:40.5,15:32:40,44,26
32:51.0,15:32:51,44,26
33:12.1,15:33:12,43,26
33:22.6,15:33:23,43,26
33:43.7,15:33:44,43,26
33:54.3,15:33:54,43,26
34:04.8,15:34:05,43,26
34:25.9,15:34:26,43,26
34:36.4,15:34:36,43,26
34:57.5,15:34:58,42,26
35:08.0,15:35:08,42,26
35:18.6,15:35:19,42,26
35:29.1,15:35:29,42,26
35:39.6,15:35:40,42,26
35:50.2,15:35:50,42,26
36:00.7,15:36:01,42,26
36:11.3,15:36:11,42,26
36:32.3,15:36:32,42,26
36:42.9,15:36:43,42,26
36:53.4,15:36:53,42,26
37:04.0,15:37:04,42,26
37:14.5,15:37:14,42,26
37:25.0,15:37:25,42,26
37:35.6,15:37:36,42,26
37:46.1,15:37:46,42,26
37:56.6,15:37:57,42,26
38:07.2,15:38:07,42,26
38:17.7,15:38:18,42,26
38:28.3,15:38:28,42,26
38:38.8,15:38:39,42,26
38:49.3,15:38:49,42,26
38:59.9,15:39:00,42,26
39:10.4,15:39:10,41,26
39:20.9,15:39:21,41,26
39:31.5,15:39:31,41,26
39:42.0,15:39:42,41,26
39:52.5,15:39:53,41,26
40:13.6,15:40:14,41,26
40:24.2,15:40:24,41,26
40:34.7,15:40:35,41,26
40:45.2,15:40:45,41,26
40:55.8,15:40:56,41,26
41:06.3,15:41:06,41,26
41:16.8,15:41:17,41,26
41:27.4,15:41:27,41,26
41:37.9,15:41:38,41,26
41:48.5,15:41:48,40,26
41:59.0,15:41:59,40,26
42:09.5,15:42:10,40,26
42:20.1,15:42:20,40,26
42:30.6,15:42:31,40,26
42:41.2,15:42:41,40,26
42:51.7,15:42:52,40,26
43:02.2,15:43:02,40,26
43:12.8,15:43:13,40,26
43:23.3,15:43:23,40,26
43:33.8,15:43:34,40,26
43:44.4,15:43:44,40,26
43:54.9,15:43:55,40,26
44:05.5,15:44:05,40,26
44:16.0,15:44:16,40,26
44:26.5,15:44:27,40,26
44:37.1,15:44:37,40,26
44:47.6,15:44:48,40,26
44:58.2,15:44:58,40,26
45:08.7,15:45:09,40,26
45:19.2,15:45:19,40,26
45:29.8,15:45:30,40,26
45:50.8,15:45:51,40,26
46:01.4,15:46:01,40,26
46:11.9,15:46:12,40,26
46:22.5,15:46:22,40,26
46:33.0,15:46:33,40,26
46:43.5,15:46:44,40,26
46:54.1,15:46:54,40,26
47:04.6,15:47:05,40,26
47:25.7,15:47:26,40,26
47:36.2,15:47:36,40,26
47:46.8,15:47:47,40,26
47:57.3,15:47:57,40,26
48:07.8,15:48:08,40,26
48:18.4,15:48:18,40,26
48:28.9,15:48:29,40,26
48:39.5,15:48:39,40,26
48:50.0,15:48:50,40,26
49:00.5,15:49:01,40,26
49:11.1,15:49:11,40,26
49:21.6,15:49:22,40,27
49:32.1,15:49:32,40,26
49:42.7,15:49:43,40,26
50:03.8,15:50:04,40,27
50:24.8,15:50:25,40,27
50:35.4,15:50:35,40,27
50:45.9,15:50:46,40,27
50:56.4,15:50:56,40,27
51:07.0,15:51:07,40,27
51:17.5,15:51:18,40,27
51:28.1,15:51:28,40,27
51:38.6,15:51:39,40,27
51:49.1,15:51:49,40,27
51:59.7,15:52:00,40,27
52:10.2,15:52:10,40,26
52:20.8,15:52:21,40,27
52:41.8,15:52:42,40,27
52:52.4,15:52:52,40,27
53:02.9,15:53:03,40,27
53:13.5,15:53:13,40,27
53:24.0,15:53:24,40,27
53:34.5,15:53:35,40,27
53:45.1,15:53:45,40,27
54:06.2,15:54:06,39,27
54:16.7,15:54:17,39,27
54:27.2,15:54:27,39,27
54:37.8,15:54:38,39,27
54:48.3,15:54:48,39,27
54:58.9,15:54:59,39,27
55:09.4,15:55:09,39,27
55:19.9,15:55:20,39,27
55:30.5,15:55:30,40,27
55:51.6,15:55:52,40,27
56:02.1,15:56:02,40,27
56:12.6,15:56:13,40,27
56:23.2,15:56:23,40,27
56:33.7,15:56:34,40,27
56:54.8,15:56:55,40,27
57:05.3,15:57:05,40,27
57:26.4,15:57:26,40,27
57:36.9,15:57:37,40,27
57:47.5,15:57:47,40,27
58:08.5,15:58:09,40,27
58:19.1,15:58:19,40,27
58:29.6,15:58:30,40,27
58:50.7,15:58:51,40,27
59:11.7,15:59:12,41,27
59:22.3,15:59:22,41,27
59:32.8,15:59:33,41,27
59:43.4,15:59:43,41,27
59:53.9,15:59:54,41,27
00:04.4,16:00:04,41,27
00:15.0,16:00:15,41,27
00:25.5,16:00:26,41,27
00:36.0,16:00:36,41,27
00:46.6,16:00:47,41,27
00:57.1,16:00:57,41,27
01:07.7,16:01:08,41,27
01:18.2,16:01:18,41,27
01:28.7,16:01:29,41,27
01:39.3,16:01:39,42,27
01:49.8,16:01:50,41,27
02:00.3,16:02:00,42,27
02:10.9,16:02:11,42,27
02:53.0,16:02:53,42,27
03:03.6,16:03:04,42,27
03:14.1,16:03:14,42,27
03:24.6,16:03:25,42,27
03:35.2,16:03:35,42,27
03:45.7,16:03:46,42,27
04:06.8,16:04:07,42,27
04:17.3,16:04:17,42,27
04:27.8,16:04:28,42,27
04:48.9,16:04:49,42,27
04:59.5,16:04:59,42,27
05:10.0,16:05:10,42,27
05:20.5,16:05:21,42,27
05:31.1,16:05:31,42,27
05:41.6,16:05:42,42,27
06:02.7,16:06:03,42,27
06:13.2,16:06:13,42,27
06:23.8,16:06:24,42,27
06:44.9,16:06:45,42,27
06:55.4,16:06:55,42,27
07:05.9,16:07:06,42,27
07:16.5,16:07:16,42,27
07:27.0,16:07:27,42,27
07:48.1,16:07:48,42,27
07:58.6,16:07:59,42,27
08:09.2,16:08:09,43,27
08:19.7,16:08:20,42,27
08:30.3,16:08:30,42,27
08:40.8,16:08:41,42,27
08:51.3,16:08:51,43,27
09:12.4,16:09:12,43,27
09:23.0,16:09:23,43,27
09:54.6,16:09:55,43,27
10:05.1,16:10:05,43,27
10:15.6,16:10:16,42,27
10:26.2,16:10:26,42,27
10:36.7,16:10:37,42,27
10:47.3,16:10:47,42,27
10:57.8,16:10:58,42,27
11:08.3,16:11:08,42,27
11:18.9,16:11:19,43,27
11:29.4,16:11:29,43,27
11:50.5,16:11:50,43,27
12:11.6,16:12:12,43,27
12:22.1,16:12:22,43,27
12:32.6,16:12:33,43,27
12:43.2,16:12:43,43,27
12:53.7,16:12:54,42,27
13:04.2,16:13:04,42,27
13:14.8,16:13:15,42,27
13:25.3,16:13:25,42,27
13:56.9,16:13:57,42,27
14:07.5,16:14:07,42,27
14:28.6,16:14:29,42,27
14:39.1,16:14:39,42,27
14:49.6,16:14:50,42,27
15:00.2,16:15:00,42,27
15:10.7,16:15:11,41,27
15:21.2,16:15:21,41,27
15:31.8,16:15:32,42,27
15:42.3,16:15:42,42,27
15:52.9,16:15:53,42,27
16:03.4,16:16:03,42,27
16:13.9,16:16:14,42,27
16:24.5,16:16:24,42,27
16:35.0,16:16:35,42,27
16:45.6,16:16:46,42,27
16:56.1,16:16:56,42,27
17:06.6,16:17:07,42,27
17:17.2,16:17:17,42,27
17:38.2,16:17:38,42,27
17:48.8,16:17:49,42,27
17:59.3,16:17:59,42,27
18:09.9,16:18:10,42,27
18:20.4,16:18:20,42,27
18:30.9,16:18:31,42,27
18:41.5,16:18:41,42,27
18:52.0,16:18:52,42,27
19:02.6,16:19:03,42,27
19:13.1,16:19:13,42,27
19:23.6,16:19:24,42,27
19:34.2,16:19:34,42,27
19:44.7,16:19:45,42,27
19:55.3,16:19:55,42,27
20:05.8,16:20:06,42,27
20:16.3,16:20:16,42,27
20:26.9,16:20:27,42,27
20:37.4,16:20:37,42,27
20:48.0,16:20:48,42,27
20:58.5,16:20:59,42,27
21:19.6,16:21:20,42,27
21:30.1,16:21:30,42,27
21:40.7,16:21:41,42,27
21:51.2,16:21:51,42,27
22:01.7,16:22:02,42,27
22:12.3,16:22:12,42,27
22:22.8,16:22:23,42,27
22:33.4,16:22:33,42,27
22:43.9,16:22:44,42,27
22:54.4,16:22:54,42,27
23:05.0,16:23:05,42,27
23:15.5,16:23:15,42,27
23:26.0,16:23:26,42,27
23:36.6,16:23:37,42,27
23:47.1,16:23:47,42,27
23:57.6,16:23:58,42,27
24:08.2,16:24:08,42,27
24:18.7,16:24:19,42,27
24:29.3,16:24:29,42,27
24:39.8,16:24:40,42,27
24:50.3,16:24:50,42,27
25:00.9,16:25:01,42,27
25:11.4,16:25:11,42,27
25:21.9,16:25:22,42,27
25:32.5,16:25:32,42,27
25:53.6,16:25:54,42,27
26:04.1,16:26:04,42,27
26:25.2,16:26:25,42,27
26:35.7,16:26:36,42,27
26:46.2,16:26:46,42,27
26:56.8,16:26:57,42,27
27:07.3,16:27:07,41,27
27:17.9,16:27:18,42,27
27:28.4,16:27:28,42,27
27:49.5,16:27:49,42,27
28:00.0,16:28:00,42,27
28:10.5,16:28:11,42,27
28:21.1,16:28:21,42,27
28:31.6,16:28:32,42,27
28:52.7,16:28:53,42,27
29:03.3,16:29:03,41,27
29:13.8,16:29:14,41,27
29:34.9,16:29:35,41,27
29:45.4,16:29:45,41,27
29:55.9,16:29:56,41,27
30:06.5,16:30:06,41,27
30:17.0,16:30:17,41,27
30:27.6,16:30:28,41,27
30:38.1,16:30:38,41,27
30:48.6,16:30:49,41,27
30:59.2,16:30:59,41,27
31:09.7,16:31:10,41,27
31:20.3,16:31:20,42,27
31:30.8,16:31:31,42,27
31:41.3,16:31:41,42,27
31:51.9,16:31:52,42,27
32:02.4,16:32:02,42,27
32:13.0,16:32:13,41,27
32:34.0,16:32:34,41,27
32:44.6,16:32:45,41,27
32:55.1,16:32:55,41,27
33:05.6,16:33:06,41,27
33:16.2,16:33:16,41,27
33:26.7,16:33:27,41,27
33:37.3,16:33:37,41,27
33:47.8,16:33:48,41,27
33:58.4,16:33:58,42,27
34:08.9,16:34:09,41,27
34:19.4,16:34:19,41,27
34:30.0,16:34:30,41,27
34:40.5,16:34:41,41,27
34:51.0,16:34:51,41,27
35:12.1,16:35:12,41,27
35:22.7,16:35:23,41,27
35:33.2,16:35:33,41,27
35:43.7,16:35:44,41,27
35:54.3,16:35:54,41,27
36:04.8,16:36:05,41,27
36:25.9,16:36:26,41,27
36:36.4,16:36:36,41,27
36:47.0,16:36:47,41,27
36:57.5,16:36:57,41,27
37:08.0,16:37:08,41,27
37:18.6,16:37:19,41,27
37:50.2,16:37:50,41,27
38:00.7,16:38:01,41,27
38:11.3,16:38:11,41,27
38:21.8,16:38:22,41,27
38:32.3,16:38:32,41,27
38:42.9,16:38:43,41,27
38:53.4,16:38:53,41,27
39:04.0,16:39:04,41,27
39:14.5,16:39:14,41,27
39:25.0,16:39:25,41,27
39:35.6,16:39:36,41,27
39:46.1,16:39:46,41,27
39:56.6,16:39:57,41,27
40:07.2,16:40:07,41,27
40:17.7,16:40:18,41,27
40:28.2,16:40:28,41,27
40:38.8,16:40:39,41,27
40:49.3,16:40:49,41,27
40:59.9,16:41:00,41,27
41:10.4,16:41:10,41,27
41:20.9,16:41:21,41,27
41:31.5,16:41:31,41,27
41:42.0,16:41:42,41,27
42:03.1,16:42:03,41,27
42:13.6,16:42:14,41,27
42:24.1,16:42:24,41,27
42:55.8,16:42:56,41,27
43:06.3,16:43:06,41,27
43:16.8,16:43:17,41,27
43:27.4,16:43:27,41,27
43:37.9,16:43:38,41,27
43:48.5,16:43:48,41,27
43:59.0,16:43:59,41,27
44:09.5,16:44:10,41,27
44:20.1,16:44:20,41,27
44:41.1,16:44:41,41,27
44:51.7,16:44:52,41,27
45:12.8,16:45:13,41,27
45:23.3,16:45:23,41,27
45:33.8,16:45:34,41,27
45:44.4,16:45:44,41,27
45:54.9,16:45:55,41,27
46:05.5,16:46:05,41,27
46:16.0,16:46:16,41,27
46:26.5,16:46:27,41,27
46:37.1,16:46:37,41,27
46:47.6,16:46:48,41,27
46:58.2,16:46:58,41,27
47:08.7,16:47:09,41,27
47:19.2,16:47:19,41,27
47:29.8,16:47:30,41,27
47:40.3,16:47:40,41,27
47:50.9,16:47:51,41,27
48:01.4,16:48:01,41,27
48:11.9,16:48:12,41,27
48:22.5,16:48:22,41,27
48:33.0,16:48:33,42,27
48:54.1,16:48:54,42,27
49:04.6,16:49:05,42,27
49:15.2,16:49:15,42,27
49:46.8,16:49:47,42,27
49:57.3,16:49:57,42,27
50:07.9,16:50:08,42,27
50:18.4,16:50:18,42,27
50:39.5,16:50:39,42,27
50:50.0,16:50:50,42,27
51:00.5,16:51:01,42,27
51:11.1,16:51:11,42,27
51:21.6,16:51:22,42,27
51:32.2,16:51:32,42,27
51:42.7,16:51:43,42,27
52:03.8,16:52:04,42,27
52:14.3,16:52:14,42,27
52:24.9,16:52:25,42,27
52:35.4,16:52:35,42,27
52:45.9,16:52:46,42,27
53:07.0,16:53:07,42,27
53:17.5,16:53:18,42,27
53:28.1,16:53:28,42,27
53:38.6,16:53:39,42,27
53:49.1,16:53:49,42,27
53:59.7,16:54:00,42,27
54:10.2,16:54:10,42,27
54:20.8,16:54:21,42,27
54:31.3,16:54:31,42,27
54:41.8,16:54:42,42,27
55:02.9,16:55:03,42,27
55:13.4,16:55:13,42,27
55:24.0,16:55:24,42,27
55:34.5,16:55:35,42,27
55:45.1,16:55:45,42,27
55:55.6,16:55:56,42,27
56:06.1,16:56:06,42,27
56:16.7,16:56:17,42,27
56:27.2,16:56:27,42,27
56:37.7,16:56:38,42,27
56:48.3,16:56:48,42,27
56:58.8,16:56:59,42,27
57:09.4,16:57:09,41,27
57:30.4,16:57:30,41,27
57:41.0,16:57:41,41,27
57:51.5,16:57:52,41,27
58:02.0,16:58:02,41,27
58:12.6,16:58:13,41,27
58:23.1,16:58:23,41,27
58:33.7,16:58:34,41,27
58:44.2,16:58:44,41,27
58:54.7,16:58:55,41,27
59:05.3,16:59:05,41,27
59:15.8,16:59:16,41,27
59:26.3,16:59:26,41,27
59:36.9,16:59:37,41,27
59:47.4,16:59:47,41,27
59:58.0,16:59:58,41,27
00:08.5,17:00:08,41,27
00:19.0,17:00:19,41,27
00:40.1,17:00:40,41,27
00:50.7,17:00:51,41,27
01:01.2,17:01:01,41,27
01:11.7,17:01:12,41,27
01:22.3,17:01:22,42,27
01:32.8,17:01:33,42,27
01:53.9,17:01:54,42,27
02:04.4,17:02:04,42,27
02:15.0,17:02:15,42,27
02:25.5,17:02:26,42,27
02:36.1,17:02:36,42,27
02:46.6,17:02:47,42,27
03:18.2,17:03:18,42,27
03:28.8,17:03:29,42,27
03:39.3,17:03:39,42,27
03:49.8,17:03:50,42,27
04:00.4,17:04:00,41,27
04:10.9,17:04:11,41,27
04:21.4,17:04:21,41,27
04:32.0,17:04:32,42,27
04:42.5,17:04:43,42,27
04:53.1,17:04:53,42,27
05:03.6,17:05:04,41,27
05:14.1,17:05:14,42,27
05:35.2,17:05:35,42,27
05:45.7,17:05:46,42,27
05:56.3,17:05:56,41,27
06:17.3,17:06:17,42,27
06:27.9,17:06:28,42,27
06:38.4,17:06:38,42,27
06:49.0,17:06:49,42,27
06:59.5,17:07:00,42,27
07:10.0,17:07:10,42,27
07:20.6,17:07:21,42,27
07:31.1,17:07:31,42,27
07:41.7,17:07:42,42,27
07:52.2,17:07:52,42,27
08:02.7,17:08:03,42,27
08:13.3,17:08:13,42,27
08:23.8,17:08:24,41,27
08:34.4,17:08:34,41,27
08:44.9,17:08:45,41,27
08:55.4,17:08:55,41,27
09:06.0,17:09:06,41,27
09:16.5,17:09:17,41,27
09:27.1,17:09:27,41,27
09:37.6,17:09:38,41,27
09:48.1,17:09:48,41,27
09:58.7,17:09:59,41,27
10:30.3,17:10:30,41,27
10:40.8,17:10:41,42,27
10:51.4,17:10:51,42,27
11:01.9,17:11:02,42,27
11:23.0,17:11:23,42,27
11:33.5,17:11:34,42,27
11:44.0,17:11:44,42,27
